Word,Tags
sırılsıklam,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
sırıtıyordu,FİİL-VERB
sızladı,FİİL-VERB
sıçradı,FİİL-VERB
sığ,SIFAT-ADJECTIVE
sığdırdın?,FİİL-VERB
tabelayı,AD-NOUN
tabii,SIFAT-ADJECTIVE
tablo,AD-NOUN
tabloyu,AD-NOUN
tahmin,AD-NOUN
tahta,AD-NOUN
takana,FİİL-VERB
takip,AD-NOUN
takları,AD-NOUN
taksiyi,AD-NOUN
takım,AD-NOUN
takıma,AD-NOUN
takımda,AD-NOUN
takımı,AD-NOUN
takımına,AD-NOUN
talep,İSİM-NOUN
tam,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
tamamen,BELİRTEÇ-ADVERB
tamamladı,FİİL-VERB
tamamladı.,FİİL-VERB
tamamladılar?,FİİL-VERB
tamamlamak,FİİL-VERB
tamamlayana,FİİL-VERB
tamamı,ADIL-PRONOUN
tamir,AD-NOUN
tamiricisi,AD-NOUN
tanesi,AD-NOUN
tanıdı,FİİL-VERB
tanıdı.,FİİL-VERB
tanıklara,AD-NOUN
tanımıyormuş,FİİL-VERB
tanımıyorum.,FİİL-VERB
tanınamaz,FİİL-VERB
tanıyamadı.,FİİL-VERB
tanığa,AD-NOUN
tanışmadım.,FİİL-VERB
tanışmayı,FİİL-VERB
tanışırız,FİİL-VERB
tapınak,AD-NOUN
taradı,FİİL-VERB
taradı.,FİİL-VERB
tarafsız,SIFAT-ADJECTIVE
taraftar,AD-NOUN
tarafından,İLGEÇ-PREPOS
tarafını,AD-NOUN
tarandı,FİİL-VERB
tarif,AD-NOUN
tarifi,İSİM-NOUN
tarih,AD-NOUN
tarihi,AD-NOUN|SIFAT-ADJECTIVE
tarihinde,AD-NOUN
tarihinden,AD-NOUN
tarihini,AD-NOUN
tarttık,FİİL-VERB
tartışma,AD-NOUN
tartışmaktan,FİİL-VERB
tartışmalar,AD-NOUN
tartışmaya,FİİL-VERB
tartışmayı,AD-NOUN
tartıştı,FİİL-VERB
tartıştık,FİİL-VERB
tarımsal,SIFAT-ADJECTIVE
tasarladı,FİİL-VERB
tasarladı.,FİİL-VERB
tasarım,AD-NOUN
tasarısı,AD-NOUN
tatil,AD-NOUN
tatile,AD-NOUN
tatlandı,FİİL-VERB
tatlı,AD-NOUN|SIFAT-ADJECTIVE
tatlıyı,AD-NOUN
tatmin,AD-NOUN
tavan,AD-NOUN
tavrı,AD-NOUN
tavsiyeniz,AD-NOUN
tavırla,AD-NOUN
tayin,AD-NOUN
taze,SIFAT-ADJECTIVE
tazelendi,FİİL-VERB
taş,AD-NOUN
taştı,FİİL-VERB
taşıdı,FİİL-VERB
taşıdı.,FİİL-VERB
taşıdığı,SIFAT-ADJECTIVE
taşımışlar.,FİİL-VERB
taşındı,FİİL-VERB
taşıyabileceği,FİİL-VERB
taşıyamazsın.,FİİL-VERB
taşıyor,FİİL-VERB
taşıyordu.,FİİL-VERB
taşıyorsun?,FİİL-VERB
tebriğiniz,AD-NOUN
tedbirlerin,AD-NOUN
tehdit,AD-NOUN
tehlikeli,SIFAT-ADJECTIVE
tek,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
teker,BELİRTEÇ-ADVERB
teklif,AD-NOUN
teklifi,AD-NOUN
teknolojik,SIFAT-ADJECTIVE
tekrar,BELİRTEÇ-ADVERB|İSİM-NOUN
tekrarladı,FİİL-VERB
tekrarladık,FİİL-VERB
tekrarlandı,FİİL-VERB
tekrarlıyordu.,FİİL-VERB
telaşla,BELİRTEÇ-ADVERB
telaşsızca,BELİRTEÇ-ADVERB
telefonda,AD-NOUN
telefonla,AD-NOUN
telefonu,AD-NOUN
telefonun,AD-NOUN
teleskopla,AD-NOUN
televizyonu,AD-NOUN
telgraf,AD-NOUN
telkin,AD-NOUN
tembel,SIFAT-ADJECTIVE
tembellik,AD-NOUN
tembihledi,FİİL-VERB
tembihledi.,FİİL-VERB
temel,SIFAT-ADJECTIVE
temiz,SIFAT-ADJECTIVE
temizdi.,SIFAT-ADJECTIVE
temizledi,FİİL-VERB
temizledi.,FİİL-VERB
temizlendi,FİİL-VERB
tempoya,AD-NOUN
temsil,AD-NOUN
temsilcilerini,AD-NOUN
temsilcilerinin,AD-NOUN
tencere,AD-NOUN
teorik,SIFAT-ADJECTIVE
teoriyi,AD-NOUN
tepe,AD-NOUN
tepesine,AD-NOUN
tepki,AD-NOUN
tepti,FİİL-VERB
tepti.,FİİL-VERB
ter,AD-NOUN
terk,AD-NOUN
terledi,FİİL-VERB
tesadüf,AD-NOUN
tesadüfen,BELİRTEÇ-ADVERB
tesadüftü.,AD-NOUN
tesadüfün,AD-NOUN
teslim,AD-NOUN
teslimiyetle,BELİRTEÇ-ADVERB
test,AD-NOUN
teşekkür,İSİM-NOUN
teşekkürler.,FİİL-VERB
teşekkürlerini,AD-NOUN
teşhis,AD-NOUN
teşkil,AD-NOUN
tik,AD-NOUN
titiz,SIFAT-ADJECTIVE
titredi,FİİL-VERB
titriyordu,FİİL-VERB
titriyordu.,FİİL-VERB
tiyatro,AD-NOUN
tiyatroyu,AD-NOUN
tohum,AD-NOUN
tohumu,AD-NOUN
tokalaştık,FİİL-VERB
ton,AD-NOUN
toparlandı,FİİL-VERB
topladı,FİİL-VERB
topladı.,FİİL-VERB
toplamak,FİİL-VERB
toplanacağız,FİİL-VERB
toplanan,SIFAT-ADJECTIVE
toplandılar,FİİL-VERB
toplanma,AD-NOUN
toplanmaların,AD-NOUN
toplanmasına,FİİL-VERB
toplanmaya,FİİL-VERB
toplanmıya,FİİL-VERB
toplanmıştı.,FİİL-VERB
toplantı,AD-NOUN
toplantıda,AD-NOUN
toplantının,AD-NOUN
toplantıya,AD-NOUN
toplantıyı,AD-NOUN|İSİM-NOUN
toplanık,SIFAT-ADJECTIVE
toplanıksa,FİİL-VERB
toplanır,FİİL-VERB
toplu,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
topluma,AD-NOUN
toprak,AD-NOUN
topraklar,AD-NOUN
topu,AD-NOUN
toz,AD-NOUN
tozlu,SIFAT-ADJECTIVE
trafiğe,AD-NOUN
transfer,AD-NOUN
tren,AD-NOUN
tuhaflık,AD-NOUN
tutabiliyor?,FİİL-VERB
tutacak,FİİL-VERB
tutamadı.,FİİL-VERB
tutarlı,SIFAT-ADJECTIVE
tutarını,AD-NOUN
tutmuş,SIFAT-ADJECTIVE
tutsak,SIFAT-ADJECTIVE
tuttu,FİİL-VERB
tuttu.,FİİL-VERB
tuttular.,FİİL-VERB
tutulmaz,FİİL-VERB
tutulur,SIFAT-ADJECTIVE
tutumu,AD-NOUN
tuvale,AD-NOUN
tuzak,AD-NOUN
tuzlu,SIFAT-ADJECTIVE
tökezledi,FİİL-VERB
törelerine,AD-NOUN
törenler,AD-NOUN
törenlere,AD-NOUN
törenleri,AD-NOUN
törenli,SIFAT-ADJECTIVE
tükendi,FİİL-VERB
tükenene,FİİL-VERB
tükenmek,AD-NOUN
tüm,BELİRLEYİCİ-DET|SIFAT-ADJECTIVE
tünelinden,AD-NOUN
türedi,FİİL-VERB
türlü,AD-NOUN|SIFAT-ADJECTIVE
tüttü,FİİL-VERB
tüy,AD-NOUN
tüzel,SIFAT-ADJECTIVE
tüzelkişilik,AD-NOUN
tüzük,AD-NOUN
tüzükler,AD-NOUN
tüzüklere,AD-NOUN
tüzükte,AD-NOUN
tıkandı,FİİL-VERB
tıkırdadı,FİİL-VERB
tıpkı,BELİRTEÇ-ADVERB
tırmandı,FİİL-VERB
tırmandı.,FİİL-VERB
tırmanmayı,FİİL-VERB
tırmanırdı.,FİİL-VERB
ucuz,SIFAT-ADJECTIVE
ucuza,AD-NOUN
ucuzladı,FİİL-VERB
ufkunu,AD-NOUN
ulusal,SIFAT-ADJECTIVE
uluslararası,SIFAT-ADJECTIVE
umudunu,AD-NOUN
umut,AD-NOUN
umut.,AD-NOUN
umutlar,AD-NOUN
umutlara,AD-NOUN
umutları.,AD-NOUN
umutlarım,AD-NOUN
umutlarımı,AD-NOUN
umutlu,SIFAT-ADJECTIVE
umutsuz,SIFAT-ADJECTIVE
umutsuzca,BELİRTEÇ-ADVERB
umuyor,FİİL-VERB
umuyor.,FİİL-VERB
uncu,SIFAT-ADJECTIVE
unutamadığım,SIFAT-ADJECTIVE
unutmak,FİİL-VERB
unutmam,FİİL-VERB
unuttu,FİİL-VERB
unuttu.,FİİL-VERB
unuttum,FİİL-VERB
unuttum.,FİİL-VERB
unutulmaya,AD-NOUN
unutulmaz,SIFAT-ADJECTIVE
unutulmuş,SIFAT-ADJECTIVE
usta,AD-NOUN
ustaca,BELİRTEÇ-ADVERB
usul,AD-NOUN
usulca,BELİRTEÇ-ADVERB
usuller,AD-NOUN
usulüne,AD-NOUN
usûlüne,AD-NOUN
utandı,FİİL-VERB
uyandı,FİİL-VERB
uyandım.,FİİL-VERB
uyanmış,FİİL-VERB
uyardı,FİİL-VERB
uyardık,FİİL-VERB
uyardılar,FİİL-VERB
uyardım,FİİL-VERB
uyardınız,FİİL-VERB
uyarı,AD-NOUN
uyarılara,AD-NOUN
uyarınız,AD-NOUN
uyarıyı,İSİM-NOUN
uyguladı,FİİL-VERB
uyguladı.,FİİL-VERB
uygulanacağı,FİİL-VERB
uygulanışlarını,AD-NOUN
uygun,BELİRTEÇ-ADVERB
uygunluk,AD-NOUN
uykulu,SIFAT-ADJECTIVE
uykusundan,AD-NOUN
uykusuz,BELİRTEÇ-ADVERB
uymak,FİİL-VERB
uymuş,FİİL-VERB
uyudu,FİİL-VERB
uyudu.,FİİL-VERB
uyulur,FİİL-VERB
uyumak,FİİL-VERB
uyumamış,FİİL-VERB
uyumlu,SIFAT-ADJECTIVE
uyur,FİİL-VERB
uyuyakaldı,FİİL-VERB
uyuyakaldı.,FİİL-VERB
uyuyamadı.,FİİL-VERB
uyuyamam.,FİİL-VERB
uyuyor,FİİL-VERB
uyuyordu.,FİİL-VERB
uyuştu,FİİL-VERB
uzadı,FİİL-VERB
uzak,SIFAT-ADJECTIVE
uzaklaştı,FİİL-VERB
uzakta,SIFAT-ADJECTIVE
uzaktaki,SIFAT-ADJECTIVE
uzanan,SIFAT-ADJECTIVE
uzanarak,FİİL-VERB
uzandı,FİİL-VERB
uzandı.,FİİL-VERB
uzatabilir,FİİL-VERB
uzattı,FİİL-VERB
uzatılabilir,FİİL-VERB
uzmanlıkları,AD-NOUN
uzun,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
uzundu.,SIFAT-ADJECTIVE
uçakla,AD-NOUN
uçağı,AD-NOUN
uçtu,FİİL-VERB
uçtu.,FİİL-VERB
uçuşlar,AD-NOUN
uğrar,FİİL-VERB
uğrayacak,FİİL-VERB
uğraştı,FİİL-VERB
uğraştıysam,FİİL-VERB
uğruna,AD-NOUN
uğuldadı,FİİL-VERB
vaatler,AD-NOUN
vadetti,FİİL-VERB
vadi,AD-NOUN
vakit,AD-NOUN
vaktimiz,AD-NOUN
vaktinde,AD-NOUN
vaktiniz,AD-NOUN
var,AD-NOUN|FİİL-VERB
var.,FİİL-VERB
var?,AD-NOUN
varabildiler.,FİİL-VERB
varana,FİİL-VERB
vardı.,FİİL-VERB
varlığından,AD-NOUN
varlığını,AD-NOUN
varlığının,AD-NOUN
varmış,FİİL-VERB
varmış.,FİİL-VERB
varsayalım,FİİL-VERB
varsayalım.,FİİL-VERB
varsaydı,FİİL-VERB
varsaydı.,FİİL-VERB
varsayıyorum,FİİL-VERB
varsayıyorum.,FİİL-VERB
vasat,SIFAT-ADJECTIVE
vatan,AD-NOUN
vatandaşlık,AD-NOUN
vatanını,AD-NOUN
vazgeçilmez,SIFAT-ADJECTIVE
vazgeçmedi,FİİL-VERB
vazgeçmedi.,FİİL-VERB
vazgeçmeyi,FİİL-VERB
vazgeçti,FİİL-VERB
vazgeçti.,FİİL-VERB
vazgeçtim,FİİL-VERB
vazifelerine,AD-NOUN
vazo,AD-NOUN
vazoyu,AD-NOUN
ve,BAĞLAÇ-CONJ
veda,AD-NOUN
vedası,AD-NOUN
vekilidir,AD-NOUN
vekilliğine,AD-NOUN
verdi,FİİL-VERB
verdi.,FİİL-VERB
verdik,FİİL-VERB
verdik.,FİİL-VERB
verdim,FİİL-VERB
verdin.,FİİL-VERB
verdiği,SIFAT-ADJECTIVE
verebilir,FİİL-VERB
vereceğiz?,FİİL-VERB
verelim.,FİİL-VERB
veremedik,FİİL-VERB
veremedik.,FİİL-VERB
veremez,FİİL-VERB
veremiyorum.,FİİL-VERB
vergisini,AD-NOUN
verici,SIFAT-ADJECTIVE
verici.,SIFAT-ADJECTIVE
verildi.,FİİL-VERB
verilen,SIFAT-ADJECTIVE
verilir,FİİL-VERB
verilmedikçe,FİİL-VERB
verilmesi,FİİL-VERB
verilmiş,FİİL-VERB|SIFAT-ADJECTIVE
verimli,SIFAT-ADJECTIVE
verimsiz,SIFAT-ADJECTIVE
verir,FİİL-VERB
verirse,FİİL-VERB
vermemelisin.,FİİL-VERB
vermesi,FİİL-VERB
vermeye,FİİL-VERB
vermiyecek,SIFAT-ADJECTIVE
veya,BAĞLAÇ-CONJ
veyahut,BAĞLAÇ-CONJ
vicdan,AD-NOUN
vicdansızca,BELİRTEÇ-ADVERB
videoyu,AD-NOUN
virgül,NOKTALAMA-PUNCTUATION
volkan,AD-NOUN
vurdu,FİİL-VERB
vızıldadı,FİİL-VERB
yabancı,AD-NOUN|SIFAT-ADJECTIVE
yabancılar,AD-NOUN
yahut,BAĞLAÇ-CONJ
yakaladı,FİİL-VERB
yakaladı.,FİİL-VERB
yakalanamaz,FİİL-VERB
yakalanma,AD-NOUN|FİİL-VERB
yakası,AD-NOUN
yaklaştı,FİİL-VERB
yaklaştı.,FİİL-VERB
yaklaşık,BELİRTEÇ-ADVERB
yaklaşır,FİİL-VERB
yaklaşır.,FİİL-VERB
yaktı,FİİL-VERB
yaktı.,FİİL-VERB
yakın,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
yakındı,FİİL-VERB
yalan,AD-NOUN
yalancı,SIFAT-ADJECTIVE
yalandan,BELİRTEÇ-ADVERB
yalanı,AD-NOUN
yalanını,AD-NOUN
yalnız,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
yalınayak,BELİRTEÇ-ADVERB
yamaçlara,AD-NOUN
yanan,SIFAT-ADJECTIVE
yanardağ,AD-NOUN
yandı,FİİL-VERB
yandı.,FİİL-VERB
yanlış,BELİRTEÇ-ADVERB|SIFAT-ADJ|SIFAT-ADJECTIVE|İSİM-NOUN
yansıması,AD-NOUN
yanıldı,FİİL-VERB
yanılması,FİİL-VERB
yanım,AD-NOUN
yanımda,AD-NOUN
yanımdan,AD-NOUN
yanında,AD-NOUN
yanıt,İSİM-NOUN
yap,FİİL-VERB
yapabilir,FİİL-VERB
yapabilirdi.,FİİL-VERB
yapabilmektir,FİİL-VERB
yapacağım.,FİİL-VERB
yapacağını,FİİL-VERB
yapalım,FİİL-VERB
yapalım.,FİİL-VERB
yapamayacağım,SIFAT-ADJECTIVE
yapar,FİİL-VERB
yapar.,FİİL-VERB
yaparak,FİİL-VERB
yaparsan,FİİL-VERB
yaparsın?,FİİL-VERB
yapay,SIFAT-ADJECTIVE
yapbozun,AD-NOUN
yapmak,FİİL-VERB
yapmaktan,FİİL-VERB
yapmaları,FİİL-VERB
yapmaya,FİİL-VERB
yapmayı,FİİL-VERB
yapmış,FİİL-VERB
yaprak,AD-NOUN
yaprağı,AD-NOUN
yaprağın,AD-NOUN
yaptı,FİİL-VERB
yaptı.,FİİL-VERB
yaptık,FİİL-VERB
yaptık.,FİİL-VERB
yaptıklarından,FİİL-VERB
yaptım,FİİL-VERB
yaptım.,FİİL-VERB
yaptım?,FİİL-VERB
yaptın,FİİL-VERB
yaptırdı,FİİL-VERB
yaptırdı.,FİİL-VERB
yaptığı,SIFAT-ADJECTIVE
yapıcı,SIFAT-ADJECTIVE
yapılacağı,FİİL-VERB
yapılacağını,FİİL-VERB
yapılamaz,FİİL-VERB
yapılandırdı,FİİL-VERB
yapılması,FİİL-VERB
yapılıncaya,FİİL-VERB
yapısı,AD-NOUN
yara,AD-NOUN
yaramaz,SIFAT-ADJECTIVE
yararının,AD-NOUN
yarattı,FİİL-VERB
yarattı.,FİİL-VERB
yaratıcı,SIFAT-ADJECTIVE
yarayı,AD-NOUN
yardım,AD-NOUN|İSİM-NOUN
yardımsever,SIFAT-ADJECTIVE
yargı,AD-NOUN
yargıcı,AD-NOUN
yargılamak,FİİL-VERB
yargılamalar,AD-NOUN
yargılamayı,FİİL-VERB
yargılar,AD-NOUN|FİİL-VERB
yarım,SIFAT-ADJECTIVE
yarın,BELİRTEÇ-ADVERB
yarına,BELİRTEÇ-ADVERB
yarısı,AD-NOUN
yarışmaktan,FİİL-VERB
yarıştı,FİİL-VERB
yarışı.,AD-NOUN
yasa,AD-NOUN
yasadışı,SIFAT-ADJECTIVE
yasaktır,FİİL-VERB|SIFAT-ADJECTIVE
yasal,SIFAT-ADJECTIVE
yasalı,SIFAT-ADJECTIVE
yasama,AD-NOUN
yaslandı,FİİL-VERB
yastıkta,AD-NOUN
yatağa,AD-NOUN
yatağı,AD-NOUN
yatmadan,FİİL-VERB
yattı,FİİL-VERB
yatırdı,FİİL-VERB
yatırdı.,FİİL-VERB
yatırım,AD-NOUN
yatırımcılara,AD-NOUN
yatıştı,FİİL-VERB
yavaş,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
yavaşladım,FİİL-VERB
yavaşça,BELİRTEÇ-ADVERB
yaygın,SIFAT-ADJECTIVE
yaygındı,FİİL-VERB
yaymak,FİİL-VERB
yayılır,FİİL-VERB
yayım,AD-NOUN
yayımından,AD-NOUN
yayınladı,FİİL-VERB
yayınladı.,FİİL-VERB
yaz,FİİL-VERB
yaz.,AD-NOUN
yazacak,FİİL-VERB
yazarın,AD-NOUN
yazdı,FİİL-VERB
yazdı.,FİİL-VERB
yazdım,FİİL-VERB
yazdın,FİİL-VERB
yazdınız,FİİL-VERB
yazması,AD-NOUN
yazmışsın,FİİL-VERB
yazılı,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
yazılımı,AD-NOUN
yazın,BELİRTEÇ-ADVERB|FİİL-VERB
yazıştı,FİİL-VERB
yağabileceğini,FİİL-VERB
yağan,SIFAT-ADJECTIVE
yağar,FİİL-VERB
yağdı,FİİL-VERB
yağdırdı,FİİL-VERB
yağlı,SIFAT-ADJECTIVE
yağmasını,FİİL-VERB
yağmur,AD-NOUN
yağmurlu,SIFAT-ADJECTIVE
yağmurun,AD-NOUN
yağıyordu,FİİL-VERB
yaşadı,FİİL-VERB
yaşadı.,FİİL-VERB
yaşadığından,FİİL-VERB
yaşadığını,FİİL-VERB
yaşama,AD-NOUN
yaşananları,AD-NOUN
yaşanmamış,FİİL-VERB
yaşar,FİİL-VERB
yaşattı,FİİL-VERB
yaşlandı,FİİL-VERB
yaşlı,SIFAT-ADJECTIVE
yaşına,AD-NOUN
yaşını,AD-NOUN
yaşıyor,FİİL-VERB
yedek,SIFAT-ADJECTIVE|İSİM-NOUN
yedi,FİİL-VERB|SAYI-NUM
yedi.,FİİL-VERB
yelpaze,AD-NOUN
yemek,AD-NOUN
yemekleri,AD-NOUN
yememiştim.,FİİL-VERB
yemeğe,AD-NOUN
yemeği,AD-NOUN
yemin,AD-NOUN
yemyeşil,SIFAT-ADJECTIVE
yendi,FİİL-VERB
yendi.,FİİL-VERB
yeni,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
yeniden,BELİRTEÇ-ADVERB|ZARF-ADV
yeniledi,FİİL-VERB
yeniledi.,FİİL-VERB
yeniledim,FİİL-VERB
yeniledin,FİİL-VERB
yenilemeye,FİİL-VERB
yenilendi,FİİL-VERB
yenilenmesine,FİİL-VERB
yepyeni,SIFAT-ADJECTIVE
yer,AD-NOUN|FİİL-VERB
yer.,FİİL-VERB
yerde,AD-NOUN
yerde.,AD-NOUN
yerdi.,AD-NOUN
yere,AD-NOUN
yerel,SIFAT-ADJECTIVE
yeri,AD-NOUN
yerinde,AD-NOUN
yerinden,AD-NOUN
yerine,AD-NOUN
yerini,AD-NOUN
yerler,AD-NOUN
yerleşme,SIFAT-ADJECTIVE
yerleşti,FİİL-VERB
yerli,SIFAT-ADJECTIVE
yeryüzüne,AD-NOUN
yesin.,FİİL-VERB
yetecek,FİİL-VERB|SIFAT-ADJECTIVE
yetenekleri,AD-NOUN
yetenekli,SIFAT-ADJECTIVE
yeteneği,AD-NOUN
yeterliğine,AD-NOUN
yetişemedi.,FİİL-VERB
yetişmek,FİİL-VERB
yetişti.,FİİL-VERB
yetiştirdi,FİİL-VERB
yetiştirdi.,FİİL-VERB
yetki,AD-NOUN
yetkileri,AD-NOUN
yetkilerinden,AD-NOUN
yetkili,SIFAT-ADJECTIVE
yetkisi,AD-NOUN
yetkisini,AD-NOUN
yetkiyi,AD-NOUN
yetmedi.,FİİL-VERB
yettiği,SIFAT-ADJECTIVE
yeşerdi,FİİL-VERB
yeşil,SIFAT-ADJECTIVE
yine,BELİRTEÇ-ADVERB|ZARF-ADV
yirmi,SIFAT-ADJECTIVE
yitirdi,FİİL-VERB
yitirdi.,FİİL-VERB
yitirmedim.,FİİL-VERB
yiyebilirsiniz.,FİİL-VERB
yiyecek?,FİİL-VERB
yiğitçe,BELİRTEÇ-ADVERB
yok,AD-NOUN
yok.,AD-NOUN
yokla,FİİL-VERB
yokladılar,FİİL-VERB
yokladım,FİİL-VERB
yoklama,İSİM-NOUN
yoklanamaz,FİİL-VERB
yoktu.,FİİL-VERB
yoktur.,FİİL-VERB
yokuşu,AD-NOUN
yol,AD-NOUN
yola,AD-NOUN
yolcu,AD-NOUN
yolculara,AD-NOUN
yolculuk,AD-NOUN
yolculuk.,AD-NOUN
yolda,AD-NOUN
yoldan,AD-NOUN
yolladı,FİİL-VERB
yolu,AD-NOUN
yolumu,AD-NOUN
yolun,AD-NOUN
yolunda,AD-NOUN
yolunda.,AD-NOUN
yolunu,AD-NOUN
yonttu,FİİL-VERB
yonttu.,FİİL-VERB
yorgan,AD-NOUN
yorgun,SIFAT-ADJECTIVE
yoruldu,FİİL-VERB
yoruldu.,FİİL-VERB
yorulmuştu.,FİİL-VERB
yorumladı,FİİL-VERB
yorumladı.,FİİL-VERB
yoğun,SIFAT-ADJECTIVE
yukarı,BELİRTEÇ-ADVERB|ZARF-ADV
yumağın,AD-NOUN
yumuşadı,FİİL-VERB
yumuşak,SIFAT-ADJECTIVE
yumuşak.,SIFAT-ADJECTIVE
yurda,AD-NOUN
yurt,AD-NOUN
yutmuştu.,FİİL-VERB
yöneltti,FİİL-VERB
yönetici,AD-NOUN
yönetiyor,FİİL-VERB
yönetiyordu.,FİİL-VERB
yönetmenin,AD-NOUN
yönetti,FİİL-VERB
yönetti.,FİİL-VERB
yönlendirdim,FİİL-VERB
yüce,SIFAT-ADJECTIVE
yükledi,FİİL-VERB
yüklemeler,AD-NOUN
yükletilecek,SIFAT-ADJECTIVE
yüksek,SIFAT-ADJECTIVE
yüksek.,SIFAT-ADJECTIVE
yükseklerden,SIFAT-ADJECTIVE
yükseldi,FİİL-VERB
yükseliyordu,FİİL-VERB
yükselme,AD-NOUN
yükseltti,FİİL-VERB
yükseltti.,FİİL-VERB
yükü,AD-NOUN
yükün,AD-NOUN
yükünü,AD-NOUN
yürüdü,FİİL-VERB
yürüdü.,FİİL-VERB
yürüdük,FİİL-VERB
yürüdüler.,FİİL-VERB
yürüdüm,FİİL-VERB
yürümekten,FİİL-VERB
yürümeye,FİİL-VERB
yürümez,FİİL-VERB
yürürlüğe,AD-NOUN
yürütme,AD-NOUN
yürüttü,FİİL-VERB
yürüttü.,FİİL-VERB
yürütüleceği,FİİL-VERB
yürütür,FİİL-VERB
yürüyen,SIFAT-ADJECTIVE
yürüyerek,FİİL-VERB
yürüyor,FİİL-VERB
yürüyüş,AD-NOUN
yüz,AD-NOUN
yüzde,AD-NOUN
yüzdü,FİİL-VERB
yüze,AD-NOUN
yüzle,AD-NOUN
yüzlerce,SAYI-NUM
yüzmeyi,FİİL-VERB
yüzü,AD-NOUN
yüzük,AD-NOUN
yüzünden,İLGEÇ-PREPOS
yüzüne,AD-NOUN
yüzünü,AD-NOUN
yıkadı,FİİL-VERB
yıkadı.,FİİL-VERB
yıkandı,FİİL-VERB
yıkıldı,FİİL-VERB
yıl,AD-NOUN
yılan,AD-NOUN
yılda,AD-NOUN
yıldır,AD-NOUN
yıldız,AD-NOUN
yıldızları,AD-NOUN
yılki,SIFAT-ADJECTIVE
yıllar.,AD-NOUN
yıllarca,AD-NOUN
yıllardır,AD-NOUN
yıllık,SIFAT-ADJECTIVE
yılmaz,SIFAT-ADJECTIVE
yılı,AD-NOUN
yılın,AD-NOUN
yıpranmış,SIFAT-ADJECTIVE
yırtık,SIFAT-ADJECTIVE
yırtıldı,FİİL-VERB
zaafım,AD-NOUN
zafer,AD-NOUN
zafer.,AD-NOUN
zaferi,AD-NOUN
zaferin,AD-NOUN
zaferini.,AD-NOUN
zam,AD-NOUN
zaman,AD-NOUN|SORU-QUESTION
zaman.,AD-NOUN
zamanki,SIFAT-ADJECTIVE
zamankinden,AD-NOUN
zamanı,AD-NOUN
zamanında,AD-NOUN
zamanınız,AD-NOUN
zanaat,AD-NOUN
zannettim,FİİL-VERB
zannettim.,FİİL-VERB
zar,BELİRTEÇ-ADVERB
zarar,AD-NOUN
zararlı,SIFAT-ADJECTIVE
zarif,SIFAT-ADJECTIVE
zayıf,SIFAT-ADJECTIVE
zayıfladı,FİİL-VERB
zayıfladı.,FİİL-VERB
zehir,AD-NOUN
zehirli,SIFAT-ADJECTIVE
zekan,AD-NOUN
zekası,AD-NOUN
zeki,SIFAT-ADJECTIVE
zekiydi.,SIFAT-ADJECTIVE
zeminde,AD-NOUN
zengin,SIFAT-ADJECTIVE
zenginliğim,AD-NOUN
zerresi,AD-NOUN
zifiri,SIFAT-ADJECTIVE
zihni.,AD-NOUN
zihnindeki,SIFAT-ADJECTIVE
zil,İSİM-NOUN
zili,İSİM-NOUN
zirvesi,AD-NOUN
zirveye,AD-NOUN
ziyaret,AD-NOUN
zonkladı,FİİL-VERB
zor,BELİRTEÇ-ADVERB|SIFAT-ADJECTIVE
zor.,SIFAT-ADJECTIVE
zoraki,BELİRTEÇ-ADVERB
zoralım,AD-NOUN
zorla,BELİRTEÇ-ADVERB
zorlanamaz,FİİL-VERB
zorlaştı,FİİL-VERB
zorlu,SIFAT-ADJECTIVE
zorluklara,AD-NOUN
zorluğu,AD-NOUN
zorunda,AD-NOUN
zorundayız.,AD-NOUN
zorunluğuyla,AD-NOUN
zümreye,AD-NOUN
zıpladı,FİİL-VERB
Çalışan,AD-NOUN
Çamaşır,AD-NOUN
Çantasını,AD-NOUN
Çay,AD-NOUN
Çekilme,AD-NOUN
Çekirge,AD-NOUN
Çevirmen,AD-NOUN
Çift,AD-NOUN
Çiftçi,AD-NOUN
Çiftçiyi,AD-NOUN
Çizgiyi,AD-NOUN
Çiçek,AD-NOUN
Çiçekler,AD-NOUN
Çocuk,AD-NOUN
Çocuklar,AD-NOUN
Çöldeki,SIFAT-ADJECTIVE
Çöp,AD-NOUN
Ödevini,AD-NOUN
Öfkeyle,AD-NOUN
Ölümüne,AD-NOUN
Öteki,SIFAT-ADJECTIVE
Özel,SIFAT-ADJECTIVE
Öğrenci,AD-NOUN
Öğrenciler,AD-NOUN
Öğretmen,AD-NOUN
Ülkeler,AD-NOUN
Üniversite,AD-NOUN
Üç,SAYI-NUM
Üçer,SAYI-NUM
âyin,AD-NOUN
âyîn,AD-NOUN
çaba,AD-NOUN
çabalıyor,FİİL-VERB
